Open,High,Low,adjClose,Volume
22500.0,22620.0,22080.0,22360.0,38057940
21500.0,21500.0,20130.0,20650.0,80002940
20440.0,21180.0,19650.0,20520.0,103514362
19870.0,20060.0,18810.0,19480.0,101174199
20020.0,20840.0,19600.0,20330.0,103313700
21000.0,21390.0,20680.0,21040.0,77715787
20980.0,21400.0,20270.0,20820.0,64726660
20290.0,20550.0,19900.0,20240.0,63910828
20300.0,20570.0,19840.0,20260.0,58530409
20100.0,20940.0,19830.0,20330.0,74130725
20810.0,21000.0,20350.0,20690.0,52043486
20510.0,21590.0,20210.0,20820.0,77074093
21400.0,22350.0,21200.0,21740.0,86226367
21470.0,22160.0,21190.0,21700.0,64471161
21490.0,21590.0,20440.0,20920.0,50275319
20400.0,21130.0,20150.0,20760.0,38580499
20830.0,20950.0,20230.0,20530.0,42673351
20520.0,21470.0,20400.0,21070.0,66874162
21320.0,22670.0,21310.0,22160.0,149802225
22550.0,23170.0,22070.0,22630.0,116581108
22430.0,22800.0,22130.0,22510.0,63894527
22510.0,22940.0,21860.0,22450.0,63552028
22000.0,22270.0,21450.0,21820.0,54838202
21770.0,21870.0,20700.0,21170.0,65316819
20900.0,21040.0,19980.0,20460.0,78198530
20200.0,20580.0,19300.0,19990.0,112802472
20550.0,20690.0,19680.0,20180.0,75796862
19820.0,20060.0,18800.0,19200.0,68511209
18900.0,19490.0,18120.0,18840.0,134806027
19500.0,20560.0,19400.0,19980.0,207456815
20340.0,20550.0,18890.0,19750.0,206732045
18820.0,18840.0,17780.0,18270.0,115443174
17900.0,18960.0,17900.0,18470.0,108695476
19160.0,19490.0,18850.0,19180.0,77659461
19470.0,19670.0,18790.0,19170.0,74710892
18940.0,19560.0,18790.0,19300.0,89039704
19510.0,19750.0,18980.0,19330.0,52778757
19030.0,19300.0,18610.0,18830.0,59601221
19010.0,19450.0,18880.0,19230.0,128563941
19620.0,20180.0,19320.0,19820.0,174075524
20180.0,20700.0,20050.0,20410.0,211971308
20040.0,20190.0,19810.0,20010.0,128754582
19990.0,20370.0,19480.0,19980.0,138348719
19470.0,19680.0,19140.0,19420.0,67446723
19570.0,19660.0,19050.0,19320.0,59319215
18900.0,18900.0,18020.0,18320.0,69249903
18280.0,18900.0,18010.0,18560.0,101589543
18870.0,19090.0,18190.0,18640.0,71611150
18230.0,18370.0,17900.0,18120.0,62436559
18150.0,18300.0,17900.0,18090.0,42797549
18090.0,18120.0,17310.0,17630.0,57270138
17420.0,17880.0,17150.0,17550.0,100529411
17750.0,17910.0,17220.0,17600.0,59352598
17300.0,17330.0,16830.0,17090.0,61046176
17170.0,18530.0,17130.0,17970.0,192887413
18380.0,19410.0,18220.0,18860.0,286755282
18980.0,20400.0,18820.0,19840.0,344347068
20180.0,20640.0,19550.0,20160.0,288610186
19840.0,20710.0,19810.0,20160.0,183312053
19910.0,20350.0,19820.0,20110.0,118204138
20250.0,20390.0,19430.0,19910.0,129379990
19700.0,20190.0,19560.0,19840.0,113275342
19850.0,21280.0,19760.0,20440.0,366430387
21270.0,21460.0,20760.0,21080.0,215057121
20860.0,20970.0,19830.0,20390.0,178773433
19860.0,20280.0,19720.0,20010.0,198622666
19930.0,20170.0,19810.0,20010.0,103241238
20050.0,20320.0,19950.0,20110.0,115544704
20100.0,20210.0,19720.0,19940.0,85049214
20040.0,20280.0,20000.0,20140.0,92812589
20180.0,20200.0,19790.0,19960.0,74185149
19850.0,19960.0,19640.0,19810.0,56738989
19640.0,19740.0,19550.0,19640.0,38861480
19570.0,19790.0,19370.0,19610.0,76513425
19430.0,19450.0,18630.0,18970.0,123801266
18740.0,19060.0,18700.0,18860.0,63741979
18850.0,19040.0,18750.0,18870.0,51467356
18930.0,19080.0,18270.0,18570.0,74368185
18490.0,18550.0,18030.0,18210.0,121464224
18090.0,18800.0,18090.0,18450.0,116349307
18700.0,18930.0,18570.0,18690.0,65447030
18610.0,18610.0,17950.0,18200.0,104598876
18100.0,18100.0,17240.0,17590.0,159684790
17770.0,18080.0,17480.0,17720.0,191126888
17830.0,18350.0,17690.0,18070.0,161486256
18350.0,18500.0,17650.0,18020.0,113483722
17660.0,17740.0,17110.0,17320.0,98574767
17230.0,17550.0,17140.0,17320.0,111104182
17580.0,18140.0,17420.0,17780.0,186850085
18170.0,18250.0,17520.0,17880.0,168223691
17280.0,17560.0,17140.0,17390.0,103747431
17500.0,17770.0,17420.0,17620.0,97386485
